url,sector,__source_file,ts_ingesta
https://www.ibercaja.es/particulares/ahorro-inversion/seguros-ahorro/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/tributos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://clientebancario.bde.es/pcb/es/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/blog/consejos-utiles/seguro-de-asistencia-en-viaje-vacaciones-tranquilas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/ahorro-inversion/fondos-de-inversion/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/ahorro-inversion/planes-de-pensiones/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/seguros/seguros-vida/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://entradas.ibercaja.es/compra/luis-piedrahita/LP25/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/quem-somos/identificacion/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/ahorro-inversion/valores/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/banca-digital/servicios/portucuenta/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/atencion-cliente/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/condiciones-de-uso/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/cookies/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://fondos.ibercaja.es/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/proteccion-datos-personales/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/declaracion-accesibilidad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/tu-dinero-con-corazon/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/seguros/seguro-moto/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/seguros/seguros-salud/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/tu-banca/jovenes/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/xplora/agenda/xplorando-el-futuro-con-apple-vision-pro/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/blog/consejos-utiles/metas-financieras-jovenes/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://clientebancario.bde.es/pcb/es/menu-horizontal/podemosayudarte/simuladores/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://www.instagram.com/ibercaja/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/hazte-fan-de-la-seguridad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
